,miscleavage_model,var_subject,var_site,var_species,missingness,method,rmse_mean,rmse_se,n
336,global,1,9,1,0.0,int_mean,0.8203208370967623,0.1378223789468602,5
337,global,1,9,1,0.0,int_median,0.8893023555672389,0.1298423759940945,5
338,global,1,9,1,0.0,int_sum,3.292167684206305,0.3199028064362573,5
339,global,1,9,1,0.0,stoich_fraction,0.9784266271903727,0.09237706054031089,5
340,global,1,9,1,0.0,stoich_logit,0.5037797360793457,0.1869447244184985,5
341,global,1,9,1,0.0,stoich_pep_mean,0.9784266271903727,0.09237706054031089,5
342,global,1,9,1,0.0,stoich_pep_median,0.9784266271903727,0.09237706054031089,5
343,global,1,9,1,0.25,int_mean,1.0178388410391561,0.07472033060234493,5
344,global,1,9,1,0.25,int_median,1.0633493329999202,0.07798450618394903,5
345,global,1,9,1,0.25,int_sum,3.8729126131980665,0.6126860200708747,5
346,global,1,9,1,0.25,stoich_fraction,1.8069721306882258,0.17081188668997865,5
347,global,1,9,1,0.25,stoich_logit,5.022036428017904,0.6417395300265618,5
348,global,1,9,1,0.25,stoich_pep_mean,1.8069721306882258,0.17081188668997865,5
349,global,1,9,1,0.25,stoich_pep_median,1.8069721306882258,0.17081188668997865,5
350,global,1,9,1,0.5,int_mean,1.0487552715619457,0.08657598438015912,5
351,global,1,9,1,0.5,int_median,1.0448368178628193,0.08237137089658811,5
352,global,1,9,1,0.5,int_sum,2.7605513350939686,0.383966799686804,5
353,global,1,9,1,0.5,stoich_fraction,1.5441607402511364,0.19730881985351903,5
354,global,1,9,1,0.5,stoich_logit,9.093791209979399,0.8197337324385577,5
355,global,1,9,1,0.5,stoich_pep_mean,1.5441607402511364,0.19730881985351903,5
356,global,1,9,1,0.5,stoich_pep_median,1.5441607402511364,0.19730881985351903,5
357,global,1,9,9,0.0,int_mean,0.9378790124333787,0.09080639504791102,5
358,global,1,9,9,0.0,int_median,1.0053830017428946,0.1025215516619004,5
359,global,1,9,9,0.0,int_sum,4.699281755885755,1.1343997360438842,5
360,global,1,9,9,0.0,stoich_fraction,0.8937481300849374,0.07416862637729738,5
361,global,1,9,9,0.0,stoich_logit,0.38255029084862696,0.07114882523905809,5
362,global,1,9,9,0.0,stoich_pep_mean,0.8937481300849374,0.07416862637729738,5
363,global,1,9,9,0.0,stoich_pep_median,0.8937481300849374,0.07416862637729738,5
364,global,1,9,9,0.25,int_mean,1.2509823717656698,0.05316083027123325,5
365,global,1,9,9,0.25,int_median,1.3267366222557793,0.06089459202244845,5
366,global,1,9,9,0.25,int_sum,4.0880744608389294,0.4751510893190664,5
367,global,1,9,9,0.25,stoich_fraction,1.4155390500884506,0.08283670618335948,5
368,global,1,9,9,0.25,stoich_logit,5.557666124882703,0.5641868712535745,5
369,global,1,9,9,0.25,stoich_pep_mean,1.4155390500884506,0.08283670618335948,5
370,global,1,9,9,0.25,stoich_pep_median,1.4155390500884506,0.08283670618335948,5
371,global,1,9,9,0.5,int_mean,1.285885862065565,0.12751482236507394,5
372,global,1,9,9,0.5,int_median,1.3051976573466937,0.13395795361060206,5
373,global,1,9,9,0.5,int_sum,5.7195000528125615,0.6229672987071493,5
374,global,1,9,9,0.5,stoich_fraction,1.6005603095352927,0.0867161077684868,5
375,global,1,9,9,0.5,stoich_logit,8.433401726209791,0.4604700837825928,5
376,global,1,9,9,0.5,stoich_pep_mean,1.6005603095352927,0.0867161077684868,5
377,global,1,9,9,0.5,stoich_pep_median,1.6005603095352927,0.0867161077684868,5
378,global,9,0,0,0.0,int_mean,0.9786420502305327,0.13693556506136612,5
379,global,9,0,0,0.0,int_median,1.0202458080244539,0.13927158090738626,5
380,global,9,0,0,0.0,int_sum,3.3948532471425295,0.1446489483886358,5
381,global,9,0,0,0.0,stoich_fraction,5.0961382102981375e-16,3.13620480650269e-17,5
382,global,9,0,0,0.0,stoich_logit,1.201153920525497e-15,1.3049528165113107e-16,5
383,global,9,0,0,0.0,stoich_pep_mean,5.0961382102981375e-16,3.13620480650269e-17,5
384,global,9,0,0,0.0,stoich_pep_median,5.0961382102981375e-16,3.13620480650269e-17,5
385,global,9,0,0,0.25,int_mean,1.556155950568355,0.10888862980818668,5
386,global,9,0,0,0.25,int_median,1.5543985600628223,0.11033506140460893,5
387,global,9,0,0,0.25,int_sum,3.254575394597037,0.2500929488790498,5
388,global,9,0,0,0.25,stoich_fraction,0.5927204524076011,0.09054708402599093,5
389,global,9,0,0,0.25,stoich_logit,5.356170930566245,0.3582950157019072,5
390,global,9,0,0,0.25,stoich_pep_mean,0.5927204524076011,0.09054708402599093,5
391,global,9,0,0,0.25,stoich_pep_median,0.5927204524076011,0.09054708402599093,5
392,global,9,0,0,0.5,int_mean,1.6240479377208825,0.20237744053438209,5
393,global,9,0,0,0.5,int_median,1.6299660319014717,0.20555884369588556,5
394,global,9,0,0,0.5,int_sum,3.3698576655510974,0.7695010016623444,5
395,global,9,0,0,0.5,stoich_fraction,1.0776886913447505,0.11382369367597862,5
396,global,9,0,0,0.5,stoich_logit,10.659169738590785,0.45691687791374114,5
397,global,9,0,0,0.5,stoich_pep_mean,1.0776886913447505,0.11382369367597862,5
398,global,9,0,0,0.5,stoich_pep_median,1.0776886913447505,0.11382369367597862,5
399,global,9,0,1,0.0,int_mean,0.8720868164664646,0.04900548769493068,5
400,global,9,0,1,0.0,int_median,0.8991004867805852,0.06454121685520847,5
401,global,9,0,1,0.0,int_sum,3.386621858025748,0.4614476967051368,5
402,global,9,0,1,0.0,stoich_fraction,4.838257874467915e-16,1.1581992640214657e-17,5
403,global,9,0,1,0.0,stoich_logit,1.2097705643322768e-15,1.5134998191882626e-16,5
404,global,9,0,1,0.0,stoich_pep_mean,4.838257874467915e-16,1.1581992640214657e-17,5
405,global,9,0,1,0.0,stoich_pep_median,4.838257874467915e-16,1.1581992640214657e-17,5
406,global,9,0,1,0.25,int_mean,1.4303142901760604,0.2667688526830984,5
407,global,9,0,1,0.25,int_median,1.454081237110988,0.26630593810808145,5
408,global,9,0,1,0.25,int_sum,4.014551763591034,0.8198671301066935,5
409,global,9,0,1,0.25,stoich_fraction,0.5478132688543679,0.07291025803584797,5
410,global,9,0,1,0.25,stoich_logit,4.894112750653615,0.24724695435978467,5
411,global,9,0,1,0.25,stoich_pep_mean,0.5478132688543679,0.07291025803584797,5
412,global,9,0,1,0.25,stoich_pep_median,0.5478132688543679,0.07291025803584797,5
413,global,9,0,1,0.5,int_mean,1.4161004706180553,0.1369100594116797,5
414,global,9,0,1,0.5,int_median,1.4168569448125294,0.13597664946053223,5
415,global,9,0,1,0.5,int_sum,2.791541910525447,0.4969979733041344,5
416,global,9,0,1,0.5,stoich_fraction,0.9143497704429926,0.06285046040437796,5
417,global,9,0,1,0.5,stoich_logit,9.18553223370287,0.3029558974715932,5
418,global,9,0,1,0.5,stoich_pep_mean,0.9143497704429926,0.06285046040437796,5
419,global,9,0,1,0.5,stoich_pep_median,0.9143497704429926,0.06285046040437796,5
420,global,9,0,9,0.0,int_mean,1.180503396875187,0.0970361991165943,5
421,global,9,0,9,0.0,int_median,1.1983328015036006,0.11504634403527347,5
422,global,9,0,9,0.0,int_sum,4.250745231337045,0.9472156228958968,5
423,global,9,0,9,0.0,stoich_fraction,4.701717394793168e-16,2.4307944711336016e-17,5
424,global,9,0,9,0.0,stoich_logit,1.2029869237411993e-15,1.1952555183288304e-16,5
425,global,9,0,9,0.0,stoich_pep_mean,4.701717394793168e-16,2.4307944711336016e-17,5
426,global,9,0,9,0.0,stoich_pep_median,4.701717394793168e-16,2.4307944711336016e-17,5
427,global,9,0,9,0.25,int_mean,1.5650779457093313,0.16914152757612175,5
428,global,9,0,9,0.25,int_median,1.5576279025876043,0.1643466622465666,5
429,global,9,0,9,0.25,int_sum,3.869781515124244,0.5164724408167445,5
430,global,9,0,9,0.25,stoich_fraction,0.5639520900043454,0.06389453878951484,5
431,global,9,0,9,0.25,stoich_logit,5.9448582633643365,0.43660896171617875,5
432,global,9,0,9,0.25,stoich_pep_mean,0.5639520900043454,0.06389453878951484,5
433,global,9,0,9,0.25,stoich_pep_median,0.5639520900043454,0.06389453878951484,5
434,global,9,0,9,0.5,int_mean,1.653896412831358,0.17173055370483783,5
435,global,9,0,9,0.5,int_median,1.6617300826291916,0.17464560929554765,5
436,global,9,0,9,0.5,int_sum,3.429618488827031,0.6073623414849085,5
437,global,9,0,9,0.5,stoich_fraction,0.8794632336945144,0.08539850658894803,5
438,global,9,0,9,0.5,stoich_logit,8.97860238671131,0.8787565611222515,5
439,global,9,0,9,0.5,stoich_pep_mean,0.8794632336945144,0.08539850658894803,5
440,global,9,0,9,0.5,stoich_pep_median,0.8794632336945144,0.08539850658894803,5
441,global,9,1,0,0.0,int_mean,1.16275703649509,0.09015798235173551,5
442,global,9,1,0,0.0,int_median,1.1986900957493345,0.08036279711325775,5
443,global,9,1,0,0.0,int_sum,4.44152442326602,0.8958791900889133,5
444,global,9,1,0,0.0,stoich_fraction,0.38669861180320464,0.01709657200308902,5
445,global,9,1,0,0.0,stoich_logit,0.15343971358817296,0.017703370974505445,5
446,global,9,1,0,0.0,stoich_pep_mean,0.38669861180320464,0.01709657200308902,5
447,global,9,1,0,0.0,stoich_pep_median,0.38669861180320464,0.01709657200308902,5
448,global,9,1,0,0.25,int_mean,1.3232853842070504,0.17173402380848002,5
449,global,9,1,0,0.25,int_median,1.3277299639389328,0.1700326238554409,5
450,global,9,1,0,0.25,int_sum,3.073382813531352,0.40713125539505873,5
451,global,9,1,0,0.25,stoich_fraction,0.7479411683132584,0.08489400606265095,5
452,global,9,1,0,0.25,stoich_logit,6.056862515651636,0.6012872652567455,5
453,global,9,1,0,0.25,stoich_pep_mean,0.7479411683132584,0.08489400606265095,5
454,global,9,1,0,0.25,stoich_pep_median,0.7479411683132584,0.08489400606265095,5
455,global,9,1,0,0.5,int_mean,1.4669083805981775,0.11719849390381852,5
456,global,9,1,0,0.5,int_median,1.4726904920908575,0.12094835933476134,5
457,global,9,1,0,0.5,int_sum,2.47479408481301,0.17698026122958327,5
458,global,9,1,0,0.5,stoich_fraction,1.1508165906325072,0.056096055348955745,5
459,global,9,1,0,0.5,stoich_logit,9.23406130338709,0.2837136098969833,5
460,global,9,1,0,0.5,stoich_pep_mean,1.1508165906325072,0.056096055348955745,5
461,global,9,1,0,0.5,stoich_pep_median,1.1508165906325072,0.056096055348955745,5
462,global,9,1,1,0.0,int_mean,1.260502178356031,0.06399917848972989,5
463,global,9,1,1,0.0,int_median,1.2914324765539031,0.05232356728877361,5
464,global,9,1,1,0.0,int_sum,4.601104283866929,0.6088632647166728,5
465,global,9,1,1,0.0,stoich_fraction,0.4002076305942202,0.01147042961565965,5
466,global,9,1,1,0.0,stoich_logit,0.14455410554415712,0.02782063216698597,5
467,global,9,1,1,0.0,stoich_pep_mean,0.4002076305942202,0.01147042961565965,5
468,global,9,1,1,0.0,stoich_pep_median,0.4002076305942202,0.01147042961565965,5
469,global,9,1,1,0.25,int_mean,1.4250782095481553,0.12455104885695917,5
470,global,9,1,1,0.25,int_median,1.4557148294531077,0.12444594090510251,5
471,global,9,1,1,0.25,int_sum,4.158387833348728,1.2032605120107167,5
472,global,9,1,1,0.25,stoich_fraction,0.79423598235917,0.06760774812883791,5
473,global,9,1,1,0.25,stoich_logit,5.657239414741982,0.43093343394328354,5
474,global,9,1,1,0.25,stoich_pep_mean,0.79423598235917,0.06760774812883791,5
475,global,9,1,1,0.25,stoich_pep_median,0.79423598235917,0.06760774812883791,5
476,global,9,1,1,0.5,int_mean,1.4057461385118724,0.10861296542681123,5
477,global,9,1,1,0.5,int_median,1.4010182791431496,0.10920410154353022,5
478,global,9,1,1,0.5,int_sum,3.1598894900842063,0.3172632435833351,5
479,global,9,1,1,0.5,stoich_fraction,1.1256407100905137,0.08472936299450448,5
480,global,9,1,1,0.5,stoich_logit,9.339117622998742,0.6415825267210944,5
481,global,9,1,1,0.5,stoich_pep_mean,1.1256407100905137,0.08472936299450448,5
482,global,9,1,1,0.5,stoich_pep_median,1.1256407100905137,0.08472936299450448,5
483,global,9,1,9,0.0,int_mean,1.3668361436547922,0.15751456629492633,5
484,global,9,1,9,0.0,int_median,1.4148065807973809,0.1403202225283976,5
485,global,9,1,9,0.0,int_sum,3.632375261782225,0.5483872746470085,5
486,global,9,1,9,0.0,stoich_fraction,0.3936318855562688,0.02355657918470567,5
487,global,9,1,9,0.0,stoich_logit,0.17751387306864544,0.03539208211509212,5
488,global,9,1,9,0.0,stoich_pep_mean,0.3936318855562688,0.02355657918470567,5
489,global,9,1,9,0.0,stoich_pep_median,0.3936318855562688,0.02355657918470567,5
490,global,9,1,9,0.25,int_mean,1.4940607416759604,0.14177845700563524,5
491,global,9,1,9,0.25,int_median,1.4998885390637773,0.1381424183200469,5
492,global,9,1,9,0.25,int_sum,4.372047776606465,0.8126041405078979,5
493,global,9,1,9,0.25,stoich_fraction,0.7087552623117952,0.038144665630210545,5
494,global,9,1,9,0.25,stoich_logit,4.95831849072215,0.18937072138111272,5
495,global,9,1,9,0.25,stoich_pep_mean,0.7087552623117952,0.038144665630210545,5
496,global,9,1,9,0.25,stoich_pep_median,0.7087552623117952,0.038144665630210545,5
497,global,9,1,9,0.5,int_mean,1.3274499859846454,0.09456183417133883,5
498,global,9,1,9,0.5,int_median,1.3312022132954482,0.09503481794451443,5
499,global,9,1,9,0.5,int_sum,3.1149717304771225,0.43604847023539495,5
500,global,9,1,9,0.5,stoich_fraction,1.0185830123040058,0.09626220176569018,5
501,global,9,1,9,0.5,stoich_logit,9.206892437165155,0.6431375352616774,5
502,global,9,1,9,0.5,stoich_pep_mean,1.0185830123040058,0.09626220176569018,5
503,global,9,1,9,0.5,stoich_pep_median,1.0185830123040058,0.09626220176569018,5
504,global,9,9,0,0.0,int_mean,1.233025104545632,0.25307427466484683,5
505,global,9,9,0,0.0,int_median,1.3637042073561183,0.21738731244161427,5
506,global,9,9,0,0.0,int_sum,4.999855251362217,0.7677517856360292,5
507,global,9,9,0,0.0,stoich_fraction,1.1490897324236602,0.18589339812729389,5
508,global,9,9,0,0.0,stoich_logit,0.91982599779898,0.26823225512347393,5
509,global,9,9,0,0.0,stoich_pep_mean,1.1490897324236602,0.18589339812729389,5
510,global,9,9,0,0.0,stoich_pep_median,1.1490897324236602,0.18589339812729389,5
511,global,9,9,0,0.25,int_mean,1.5720852385732351,0.30859631640580915,5
512,global,9,9,0,0.25,int_median,1.5859093839248577,0.29923392041300334,5
513,global,9,9,0,0.25,int_sum,3.7008344940014055,0.5924611521401038,5
514,global,9,9,0,0.25,stoich_fraction,1.3020054481759458,0.1676060987703058,5
515,global,9,9,0,0.25,stoich_logit,5.615215418322809,0.5886861320483341,5
516,global,9,9,0,0.25,stoich_pep_mean,1.3020054481759458,0.1676060987703058,5
517,global,9,9,0,0.25,stoich_pep_median,1.3020054481759458,0.1676060987703058,5
518,global,9,9,0,0.5,int_mean,1.9086434145755828,0.2123352379373355,5
519,global,9,9,0,0.5,int_median,1.911976898104244,0.2156489193989148,5
520,global,9,9,0,0.5,int_sum,3.0386929495747297,0.5872118964707349,5
521,global,9,9,0,0.5,stoich_fraction,1.9452113926610248,0.10567989427410598,5
522,global,9,9,0,0.5,stoich_logit,8.733730673388672,0.44133964269300413,5
523,global,9,9,0,0.5,stoich_pep_mean,1.9452113926610248,0.10567989427410598,5
524,global,9,9,0,0.5,stoich_pep_median,1.9452113926610248,0.10567989427410598,5
525,global,9,9,1,0.0,int_mean,0.9242813954784023,0.09802680920723714,5
526,global,9,9,1,0.0,int_median,0.954211746837049,0.09668167630077322,5
527,global,9,9,1,0.0,int_sum,4.609716443373967,1.4353631629347432,5
528,global,9,9,1,0.0,stoich_fraction,1.0249581412501834,0.06243843830856787,5
529,global,9,9,1,0.0,stoich_logit,0.5120520516884892,0.09167476508898478,5
530,global,9,9,1,0.0,stoich_pep_mean,1.0249581412501834,0.06243843830856787,5
531,global,9,9,1,0.0,stoich_pep_median,1.0249581412501834,0.06243843830856787,5
532,global,9,9,1,0.25,int_mean,1.3029637018515614,0.10745466189089092,5
533,global,9,9,1,0.25,int_median,1.317760788528564,0.11232266913417292,5
534,global,9,9,1,0.25,int_sum,3.2134062481631647,0.42757601333707634,5
535,global,9,9,1,0.25,stoich_fraction,1.5367247337762262,0.14460310195748782,5
536,global,9,9,1,0.25,stoich_logit,5.084311333786336,0.33790908420898436,5
537,global,9,9,1,0.25,stoich_pep_mean,1.5367247337762262,0.14460310195748782,5
538,global,9,9,1,0.25,stoich_pep_median,1.5367247337762262,0.14460310195748782,5
539,global,9,9,1,0.5,int_mean,1.5346128049991465,0.1483593750542932,5
540,global,9,9,1,0.5,int_median,1.553058902967332,0.1490449324051125,5
541,global,9,9,1,0.5,int_sum,2.940665544098479,0.17784196802040808,5
542,global,9,9,1,0.5,stoich_fraction,1.6746487434700434,0.06891779974328105,5
543,global,9,9,1,0.5,stoich_logit,8.176449898574475,0.5360908743431081,5
544,global,9,9,1,0.5,stoich_pep_mean,1.6746487434700434,0.06891779974328105,5
545,global,9,9,1,0.5,stoich_pep_median,1.6746487434700434,0.06891779974328105,5
546,global,9,9,9,0.0,int_mean,1.3657577251198119,0.1310044069826406,5
547,global,9,9,9,0.0,int_median,1.4718664014411253,0.13770755035733,5
548,global,9,9,9,0.0,int_sum,3.6370817687692965,0.4101184014245778,5
549,global,9,9,9,0.0,stoich_fraction,0.9841767944672272,0.06577478157224906,5
550,global,9,9,9,0.0,stoich_logit,0.35884422478193184,0.02953986749284271,5
551,global,9,9,9,0.0,stoich_pep_mean,0.9841767944672272,0.06577478157224906,5
552,global,9,9,9,0.0,stoich_pep_median,0.9841767944672272,0.06577478157224906,5
553,global,9,9,9,0.25,int_mean,1.5476159601855368,0.146321310820919,5
554,global,9,9,9,0.25,int_median,1.5604492757397082,0.15348853853457886,5
555,global,9,9,9,0.25,int_sum,4.475116185541118,1.1421111019503083,5
556,global,9,9,9,0.25,stoich_fraction,1.316097254936817,0.125865656119328,5
557,global,9,9,9,0.25,stoich_logit,4.59550118786539,0.2867370174330714,5
558,global,9,9,9,0.25,stoich_pep_mean,1.316097254936817,0.125865656119328,5
559,global,9,9,9,0.25,stoich_pep_median,1.316097254936817,0.125865656119328,5
560,global,9,9,9,0.5,int_mean,1.5466430218148197,0.099343657491843,5
561,global,9,9,9,0.5,int_median,1.5469400236432223,0.10089447687015268,5
562,global,9,9,9,0.5,int_sum,2.8750546594075574,0.4315515704992272,5
563,global,9,9,9,0.5,stoich_fraction,1.2707726040642773,0.06647922040517967,5
564,global,9,9,9,0.5,stoich_logit,7.53354538965917,0.40881888415054674,5
565,global,9,9,9,0.5,stoich_pep_mean,1.2707726040642773,0.06647922040517967,5
566,global,9,9,9,0.5,stoich_pep_median,1.2707726040642773,0.06647922040517967,5
567,bernoulli,0,0,0,0.0,int_mean,0.7347062809224206,0.13028257527708895,5
568,bernoulli,0,0,0,0.0,int_median,0.7973163767980662,0.11246825854333144,5
569,bernoulli,0,0,0,0.0,int_sum,3.2478652004301454,0.5152782045278707,5
570,bernoulli,0,0,0,0.0,stoich_fraction,5.545617425377446e-16,3.54801209609509e-17,5
571,bernoulli,0,0,0,0.0,stoich_logit,1.0034141045585035e-15,1.9131558777655597e-16,5
572,bernoulli,0,0,0,0.0,stoich_pep_mean,5.545617425377446e-16,3.54801209609509e-17,5
573,bernoulli,0,0,0,0.0,stoich_pep_median,5.545617425377446e-16,3.54801209609509e-17,5
574,bernoulli,0,0,0,0.25,int_mean,0.668104909017475,0.14518514598157184,5
575,bernoulli,0,0,0,0.25,int_median,0.6755950159073925,0.15022609124652553,5
576,bernoulli,0,0,0,0.25,int_sum,2.88415169339523,0.3128551407930125,5
577,bernoulli,0,0,0,0.25,stoich_fraction,0.7372170231004725,0.12734465608915044,5
578,bernoulli,0,0,0,0.25,stoich_logit,7.037642829786567,0.7172800065431794,5
579,bernoulli,0,0,0,0.25,stoich_pep_mean,0.7372170231004725,0.12734465608915044,5
580,bernoulli,0,0,0,0.25,stoich_pep_median,0.7372170231004725,0.12734465608915044,5
581,bernoulli,0,0,0,0.5,int_mean,0.7007247282877224,0.058299482698090724,5
582,bernoulli,0,0,0,0.5,int_median,0.7007955802244374,0.05816611926559389,5
583,bernoulli,0,0,0,0.5,int_sum,1.80499242833618,0.1469970642710068,5
584,bernoulli,0,0,0,0.5,stoich_fraction,1.089501993813657,0.11835476368668642,5
585,bernoulli,0,0,0,0.5,stoich_logit,13.316982344745025,0.7537962326158385,5
586,bernoulli,0,0,0,0.5,stoich_pep_mean,1.089501993813657,0.11835476368668642,5
587,bernoulli,0,0,0,0.5,stoich_pep_median,1.089501993813657,0.11835476368668642,5
588,bernoulli,0,0,1,0.0,int_mean,0.7361999979846156,0.1432680438796655,5
589,bernoulli,0,0,1,0.0,int_median,0.8074734104941255,0.1449789254095133,5
590,bernoulli,0,0,1,0.0,int_sum,3.1824523111407315,0.4671931017014134,5
591,bernoulli,0,0,1,0.0,stoich_fraction,5.775749388815346e-16,4.557224629139044e-17,5
592,bernoulli,0,0,1,0.0,stoich_logit,1.5955787744336217e-15,1.7066650075717296e-16,5
593,bernoulli,0,0,1,0.0,stoich_pep_mean,5.775749388815346e-16,4.557224629139044e-17,5
594,bernoulli,0,0,1,0.0,stoich_pep_median,5.775749388815346e-16,4.557224629139044e-17,5
595,bernoulli,0,0,1,0.25,int_mean,0.7844059604693853,0.11335773700011091,5
596,bernoulli,0,0,1,0.25,int_median,0.7980891364085219,0.11786862488281032,5
597,bernoulli,0,0,1,0.25,int_sum,2.671640281619566,0.12794526623798294,5
598,bernoulli,0,0,1,0.25,stoich_fraction,0.9999496773418223,0.09050776003887018,5
599,bernoulli,0,0,1,0.25,stoich_logit,7.348753972352311,0.5641713341505183,5
600,bernoulli,0,0,1,0.25,stoich_pep_mean,0.9999496773418223,0.09050776003887018,5
601,bernoulli,0,0,1,0.25,stoich_pep_median,0.9999496773418223,0.09050776003887018,5
602,bernoulli,0,0,1,0.5,int_mean,0.7907543594185424,0.1524203408720339,5
603,bernoulli,0,0,1,0.5,int_median,0.8099189225325378,0.15381779442961838,5
604,bernoulli,0,0,1,0.5,int_sum,2.1002265692730875,0.259631750205308,5
605,bernoulli,0,0,1,0.5,stoich_fraction,1.2111453476987344,0.033041962105053946,5
606,bernoulli,0,0,1,0.5,stoich_logit,12.79592199589771,0.46167398039355995,5
607,bernoulli,0,0,1,0.5,stoich_pep_mean,1.2111453476987344,0.033041962105053946,5
608,bernoulli,0,0,1,0.5,stoich_pep_median,1.2111453476987344,0.033041962105053946,5
609,bernoulli,0,0,9,0.0,int_mean,0.8222390710433588,0.09389360427502609,5
610,bernoulli,0,0,9,0.0,int_median,0.8163691548126248,0.07689324770791028,5
611,bernoulli,0,0,9,0.0,int_sum,2.8173534218613283,0.3985696039714136,5
612,bernoulli,0,0,9,0.0,stoich_fraction,5.920054911194064e-16,2.8819487874172276e-17,5
613,bernoulli,0,0,9,0.0,stoich_logit,2.961725244507819e-15,6.917783843634114e-16,5
614,bernoulli,0,0,9,0.0,stoich_pep_mean,5.920054911194064e-16,2.8819487874172276e-17,5
615,bernoulli,0,0,9,0.0,stoich_pep_median,5.920054911194064e-16,2.8819487874172276e-17,5
616,bernoulli,0,0,9,0.25,int_mean,0.8721616975026066,0.08069518915954448,5
617,bernoulli,0,0,9,0.25,int_median,0.908569398973162,0.0958654157263532,5
618,bernoulli,0,0,9,0.25,int_sum,3.2083439527025694,0.5570515297162079,5
619,bernoulli,0,0,9,0.25,stoich_fraction,0.7019831689163756,0.09629185252119428,5
620,bernoulli,0,0,9,0.25,stoich_logit,7.620915098621313,0.35008984806630467,5
621,bernoulli,0,0,9,0.25,stoich_pep_mean,0.7019831689163756,0.09629185252119428,5
622,bernoulli,0,0,9,0.25,stoich_pep_median,0.7019831689163756,0.09629185252119428,5
623,bernoulli,0,0,9,0.5,int_mean,0.7171143658187042,0.07525329200978313,5
624,bernoulli,0,0,9,0.5,int_median,0.7339361732943281,0.07830188306367965,5
625,bernoulli,0,0,9,0.5,int_sum,2.4974643828251053,0.18311229951783473,5
626,bernoulli,0,0,9,0.5,stoich_fraction,1.248584553898814,0.029604514907768515,5
627,bernoulli,0,0,9,0.5,stoich_logit,11.976445400345304,0.6449652318751923,5
628,bernoulli,0,0,9,0.5,stoich_pep_mean,1.248584553898814,0.029604514907768515,5
629,bernoulli,0,0,9,0.5,stoich_pep_median,1.248584553898814,0.029604514907768515,5
630,bernoulli,0,1,0,0.0,int_mean,0.8042686532890093,0.15878206125923927,5
631,bernoulli,0,1,0,0.0,int_median,0.8851135226785558,0.16387630265311992,5
632,bernoulli,0,1,0,0.0,int_sum,3.838389505471805,0.6510632228109899,5
633,bernoulli,0,1,0,0.0,stoich_fraction,0.3643875241288249,0.04380850085776288,5
634,bernoulli,0,1,0,0.0,stoich_logit,0.184506134639117,0.05820829147623687,5
635,bernoulli,0,1,0,0.0,stoich_pep_mean,0.3643875241288249,0.04380850085776288,5
636,bernoulli,0,1,0,0.0,stoich_pep_median,0.3643875241288249,0.04380850085776288,5
637,bernoulli,0,1,0,0.25,int_mean,0.7898232734729064,0.12711944216089832,5
638,bernoulli,0,1,0,0.25,int_median,0.8156442715792649,0.12014577968610653,5
639,bernoulli,0,1,0,0.25,int_sum,3.156908627951096,0.8132932425735319,5
640,bernoulli,0,1,0,0.25,stoich_fraction,1.0669457673639315,0.14205065517095197,5
641,bernoulli,0,1,0,0.25,stoich_logit,7.6645773767679986,0.4891666170365617,5
642,bernoulli,0,1,0,0.25,stoich_pep_mean,1.0669457673639315,0.14205065517095197,5
643,bernoulli,0,1,0,0.25,stoich_pep_median,1.0669457673639315,0.14205065517095197,5
644,bernoulli,0,1,0,0.5,int_mean,0.7712865259882303,0.07208840944223473,5
645,bernoulli,0,1,0,0.5,int_median,0.769846300271394,0.07230233600888077,5
646,bernoulli,0,1,0,0.5,int_sum,1.8454273277833928,0.23136504280131842,5
647,bernoulli,0,1,0,0.5,stoich_fraction,1.2886427441318313,0.0553660081820763,5
648,bernoulli,0,1,0,0.5,stoich_logit,12.719000677738233,0.5393622885867193,5
649,bernoulli,0,1,0,0.5,stoich_pep_mean,1.2886427441318313,0.0553660081820763,5
650,bernoulli,0,1,0,0.5,stoich_pep_median,1.2886427441318313,0.0553660081820763,5
651,bernoulli,0,1,1,0.0,int_mean,0.8310551378865639,0.07084548185986572,5
652,bernoulli,0,1,1,0.0,int_median,0.8613788140376929,0.07364474957067757,5
653,bernoulli,0,1,1,0.0,int_sum,4.195895520659493,0.4087185544030775,5
654,bernoulli,0,1,1,0.0,stoich_fraction,0.4096605070939544,0.02957874621335569,5
655,bernoulli,0,1,1,0.0,stoich_logit,0.1170150456798748,0.018250029149611963,5
656,bernoulli,0,1,1,0.0,stoich_pep_mean,0.4096605070939544,0.02957874621335569,5
657,bernoulli,0,1,1,0.0,stoich_pep_median,0.4096605070939544,0.02957874621335569,5
658,bernoulli,0,1,1,0.25,int_mean,0.7526656285852189,0.10215517483304637,5
659,bernoulli,0,1,1,0.25,int_median,0.7695182228782017,0.10219145211866976,5
660,bernoulli,0,1,1,0.25,int_sum,2.820076993103184,0.3809692254387696,5
661,bernoulli,0,1,1,0.25,stoich_fraction,1.040187891134712,0.02511120582737903,5
662,bernoulli,0,1,1,0.25,stoich_logit,8.045341620303816,0.43908452096428774,5
663,bernoulli,0,1,1,0.25,stoich_pep_mean,1.040187891134712,0.02511120582737903,5
664,bernoulli,0,1,1,0.25,stoich_pep_median,1.040187891134712,0.02511120582737903,5
665,bernoulli,0,1,1,0.5,int_mean,0.6931494837424621,0.06351775830235695,5
666,bernoulli,0,1,1,0.5,int_median,0.6929903655294758,0.06399410766658026,5
